Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hong Kong China,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hungary,5535,5336,5262,5218,5616,4791,5115,5048,5071,5041,4989,4864,5749,5277,5417,5188,5004,5048,5365,5174,5078,4945,4842,4960,3899,4061,4304,4621,4621,4872,4289,4112,4068,4260,3987,4267,4592,4827,4709,4842,4311,4076,4216,4238,4370,4378,4503,4415,4422,4569,5704,6147,5977,5712,5402,5469,5690,5373,5188,5211,5306,4503,4916,4135,5225,4275,4105,5336,5174,5343,4997,5218,4813,4805,5351,5358,5697,6346,6021,5314,5645,5417,5166,5469,5358,5387,5623,5034,4960,4916,5026,5292,5071,5012,5034,4650,4938,5498,4879,5203,4953,5601,5380,4872,4894,4945,5166,5299,5255,5306,5424,5365,4953,4975,5056,4886,5373,5166,5048,4916,4967,4864,5329,5550,4798,4997,5107,5063,4953,4879,4901,4776,5844,6073,5984,5837,6228,6228,6375,6390,6198,5749,5756,5446,5726,5609,5432,5380,6456,5962,5889,6250,5844,7156,6066,6198,6780,6427,6434,7370,7127,6847,7621,8173,7562,8019,8129,8122,7702,7746,7348,7547,7716,8159,8033,8151,8638,8704,8512,8203,8910,8262,8254,8468,8645,8800,8947,8733,9102,8991,8770,8299,8313,8394,8608,8652,9036,8984,10119,10252,9692,9515,9095,8674,8453,8564,8800,9168,7746,7495,7363,7672,8674,8335,8667,8984,8844,8453,9028,9065,8748,8866,9087,9338,9389,9950,9345,9190,8387,8660,8019,7989,8756,8888,9168,9087,9257,9360,9161,9426,9375,9669,10266,10989,11431,11593,12065,12352,12500,11718,12389,12256,12418,12249,12323,12057,12065,11873,11077,11807,11541,12227,12013,11880,11733,11556,11490,11785,11615,11645,11468,11600,11704,11910,11320,11667,11357,11829,11947,11755,11763,11829,12426,12551,11836,12625,12315,11821,11564,10355
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33249,40667,38048,33123,32089,33257,34529,33778,32967,29366,33964,34626,34641,38331,36047,37706,34350,34447,37155,34209,32141,32386,34328,35243,28592,34395,37103,37393,36419,38070,37215,35206,35325,36359,31166,35236,33822,32736,40816,37632,38547,35697,38911,39826,37282,31769,34827,32215,29544,23049,39142,32929,37706,38212,34023,36709,37438,35742,39938,37788,34693,36292,39053,37632,38115,41627,45362,52117,45905,43063,40578,37944,37215,39596,39663,35727,37951,38323,36873,40660,40831,39886,40050,42081,42482,37862,45682,51269,48315,51113,50391,50689,44394,51678,50890,49669,46083,51470,62533,50205,47750,45012,49736,49416,46210,51202,51805,48412,52370,58560,57831,54766,47884,52512,52898,53806,51782,58106,53880,52415,53880,51038,52504,55428,53873,55153,51358,50644,53382,50250,48702,49126,48739,50205,43487,48710,53397,57057,52147,50674,55086,55889,52512,54245,53657,54639,52422,55153,54446,50890,51492,56075,49900,49640,53389,51433,45377,54662,50317,56648,54677,52497,48367,51611,53129,46522,45064,47757,43353,52735,53427,49483,51262,48598,43286,54944,60934,56864,59029,-
Indonesia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9641,-,-,-,-,-,-,11700,13547,10547,10676,10650,13547,12240,11594,11471,10915,11543,7295,11564,11257,10684,11909,11430,10938,11587,13984,12757,12018,8623,6893,11393,11838,10236,11754,13595,11074,11714,12765,10859,12286,10198,7780,10969,10879,10720,10660,11418,11549,12993,14662,14262,14591,14604,12754,14145,10093,10266,13719,11872,11929,12160,11594,11165,12793,11836,10334,12294,11070,11052,11128,12221,10988,13012,13749,10583,12157,10471,10308,10892,11010,12757,14346,14136,12632,15021,15722,13880,15355,15355,9100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran (Islamic Rep.),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,24738,29460,16959,30027,27612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Iraq,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6902,6303,5783,6394,8101,10188,7116,7907,9210,11036,9424,13907,8447,7210,9223,9874,9425,5357,4478,5086,6932,7748,10366,10909,6444,6274,7703,8699,6713,7343,6248,5827,5670,7606,8569,8211,9004,7621,7388,7908,6356,6704,5716,8364,5731,5531,5508,8443,9439,9330,7804,8602,9515,8585,9570,8914,8931,8361,9176,8673,9141,9330,6674,6470,5516,6089,5718,6912,10017,6219,7677,8027,8297,-,8088,5850,5864,8027,7971,7334,10725,13715,10130,12043,11616,12988,12728,12895,11645,13894,13086,13117,13433,11904,11449,12317,14445,11717,14168,13684,11106,8348,7706,8764,8402,14865,9493,10091,10015,11784,0,7691,7608,7646,7529,7544,7999,7730,8086,9186,9121,7983,10797,11028,10898,8958,8372,8539,8065,6734,6948,6326,7607,9304,11582,12458,11649,8642,7541,5341,4913,10990,12325,11770,13465,12417,14253,12593,12126,12957,10113,11819,9931,12968,11389,9009,13644,15573,14023,13112,12126,14898,10789,15570,15354,10956,13175,11284,11175,10779,10612,9725,11660,10037,10879,9010,10872,10374,8442,9933,11252,7676,14340,13947,13151,9648,11641,12300,12660,12071,12068,11793,16293,11710,14296,14010,13105,12602,11194,12457,12281,11306,13931,13263,14418,13147,10987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ireland,744,862,626,752,626,582,509,980,899,1179,1481,1231,619,398,516,759,575,486,965,951,391,803,1223,870,759,715,317,649,663,479,752,634,656,818,1024,634,1172,472,626,1813,2609,2410,2624,1695,1540,405,796,354,877,1481,1806,1489,1445,1386,1784,715,1518,1282,1747,722,1054,1047,1069,1636,1216,1002,1260,995,848,472,567,884,685,626,988,759,929,1002,730,649,1400,1658,1253,1747,1540,1747,1725,1865,1857,1135,685,1091,825,663,604,855,988,486,907,1304,1894,1378,597,1091,1010,1297,744,1201,1253,789,339,892,833,715,612,1083,1607,1312,1260,1371,612,1194,1290,1356,1017,1658,1047,560,472,1614,1047,420,730,649,553,1282,1142,1496,1024,1349,1010,1231,1069,1113,619,877,1113,899,1253,1047,1024,1290,1378,1128,1076,737,2108,1548,2373,2683,2432,2668,2299,2292,2565,2786,2528,2771,2535,2432,2344,2240,3213,2845,2734,2697,3309,2498,2992,2793,3118,3095,2808,2115,2417,2218,2727,1312,1319,1334,538,840,1135,486,1061,634,929,936,870,678,575,1002,472,560,545,273,361,626,825,280,302,855,590,464,1282,730,486,376,715,1651,1555,1607,1658,973,1651,1658,1761,1216,1120,590,391,420,420,678,604,626,715,509,722,789,737,251,715,781,759,759,560,862,604,1106,855,1275,796,870,789,1430,1253,685,722,693,413,582,803,789,781,1002,442,1083,553,553,899,479,575,450,752,818,877,899,840,435,479,464,575,641,708,634,671,744,811,995
Italy,38213,37307,35855,35833,40454,36430,37712,42775,35523,39024,35671,32966,38029,30210,40321,40874,40056,38914,37565,39024,40343,39253,34912,35796,33327,36489,39216,40343,36798,39061,39348,38125,39643,33828,40904,34337,40690,40506,39393,34433,35428,36710,36098,39326,38508,38199,36651,38707,33069,39732,40904,38368,41051,35538,43026,38597,41390,37395,40727,40881,34610,43240,41007,41751,39547,39938,39113,36327,35229,37889,36179,36393,38825,35457,33180,38029,41014,39363,41353,35435,38803,38943,37196,35641,40085,38398,40469,39090,41117,42061,39208,39393,38899,37889,40970,37742,32900,39444,37403,43881,37034,40461,37027,42215,37956,42201,38420,41088,39437,35826,38921,39488,35700,37572,37734,35745,37115,33570,35700,31028,33954,31153,36776,33843,35464,36496,34138,37395,38250,37388,37602,31138,29841,31779,35774,38936,34823,38766,37160,35671,36821,38670,38707,36813,38243,37160,39474,41692,46726,41692,38317,38891,38236,37852,40535,38796,37417,35597,39901,43063,38825,39334,42215,41537,37462,39879,37602,39444,39894,40756,38641,39850,40137,39017,37373,38899,37101,36983,35958,38221,39363,40343,43048,38339,41250,45289,38567,36253,35369,35096,37491,38501,34720,38729,36356,41994,40881,39680,46829,44294,39636,40056,38508,40498,35288,38420,42179,43078,40439,45001,42230,41567,42739,43992,35877,39422,42016,37926,44795,42436,39798,41641,43181,40830,40012,40351,36710,40115,37381,34322,39850,38626,42945,42717,35980,32892,33600,31787,36098,33025,29937,30416,32752,34079,36408,38206,34293,36253,40012,34374,40491,37093,35700,36246,39827,39304,38995,36739,37285,36710,39702,38051,35074,35686,35604,36938,34499,38833,38855,39975,38914,35206,32192,39186,34403,31802,31617,40307,38995,37012,34469,34108,36798,37307,43291,39562,38236,31264,35280,37897
Jamaica,578,513,387,287,517,392,632,467,381,415,279,438,0,0,0,0,0,0,0,0,0,0,0,0,940,356,327,288,405,288,184,651,571,717,557,563,564,561,566,567,564,589,356,648,248,565,470,441,187,579,423,331,177,470,658,497,674,713,714,370,433,643,462,599,393,648,448,0,414,332,335,675,515,98,599,106,429,272,403,397,116,459,495,322,500,114,238,425,209,139,338,148,611,113,607,449,615,453,461,391,498,275,394,455,96,731,0,401,160,530,345,447,523,365,573,499,420,240,480,308,605,497,275,139,137,252,411,656,558,487,575,417,590,441,252,105,689,516,693,689,450,584,387,521,315,599,747,449,402,317,317,369,383,265,152,419,403,375,466,334,416,476,553,373,574,334,396,511,257,487,549,316,490,449,486,455,616,487,644,667,616,583,445,612,702,792,551,465,460,436,379,480,437,319,320,424,498,775,777,374,201,326,454,238,428,154,451,338,468,-,387,447,174,319,1198,913,1315,1373,812,1153,1020,310,187,187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Japan,441824,436953,450403,440999,436437,448899,446283,444124,437240,438780,433960,439444,443202,446991,460146,447506,452953,463529,461325,454331,455724,445789,436680,452068,455193,456955,455363,447462,458547,455215,458244,449106,447985,458989,462350,451604,460662,451685,451707,444809,451118,456896,460271,456682,447543,448708,446062,442922,437159,435692,453741,449725,460596,451928,453594,446401,444890,452304,453321,447411,448008,451530,444197,445789,442355,445959,449990,446873,438699,442384,439208,440844,440247,440719,440350,438463,441765,447838,444735,443563,444175,443851,444551,445236,447506,444647,438935,437085,432678,446438,438640,433997,427607,429656,432273,426870,429789,429045,425861,433526,427998,428109,427519,420296,408475,417090,422146,420134,425404,424446,420267,426318,424682,421947,425374,418388,418373,419080,420783,420798,425942,423598,423473,423362,427519,429155,434204,428632,425816,428794,425816,423583,425190,413597,419353,419692,422028,415941,405881,397995,403824,402107,405063,404517,405092,411696,424158,411018,413251,420016,420260,418933,414341,420982,406890,404768,400316,404731,405180,392025,408070,411084,414820,409720,404620,407495,399307,406728,403176,397346,400493,399130,402726,403478,400272,399904,403367,406817,398216,396182,394103,391030,389099,393020,402115,394929,400795,399115,394641,397449,397877,399277,396543,391104,382496,388664,393212,387861,392268,392113,379702,393293,393403,388421,382739,386615,385753,384353,387411,382157,393492,389372,377528,381596,379710,386608,370099,374109,374588,386018,387249,378177,381243,381353,377403,374823,364756,364623,361830,362405,352139,358469,367011,364550,356391,358182,352382,356199,363002,357902,355669,355205,359405,365228,359774,349360,348034,352537,356767,347783,351402,347606,342093,342720,343295,349861,343700,350104,353922,340671,345402,346427,344916,344746,343914,340096,338416,335254,332055,335335,344850,342042,342034,330626,330323,333633,332903,332615,344076,338504,339462,342447,341975,332682,333161,333773,333271,341386,336227,336743
Kazakhstan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33237,21112,-,-,-,22856,-,28784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18786,18757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
