Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Greece,12076,11018,9629,11775,9695,10025,11804,12907,13693,10518,15457,11907,10349,12069,15001,13987,10187,12245,7975,13355,14252,12716,10591,12671,12657,12172,13656,13296,11664,14472,13164,10143,10547,9254,10937,17221,10253,12054,9900,9261,9026,10209,14281,12855,12113,12473,12929,12083,15523,10628,11128,9327,14641,12186,13201,11664,12701,11451,11951,11393,11981,12135,10084,13818,14369,10731,13046,12208,11275,12510,12730,14538,13024,12179,9915,12863,11973,11047,9842,12576,13068,12047,10827,12392,10340,11313,13730,11291,11600,12610,12595,9552,6994,7775,11040,11468,9891,13096,10871,10370,11298,16325,13207,12330,12087,14040,11379,13458,10856,9684,11954,7761,10561,10517,8733,10989,8159,9485,11637,10458,13074,12020,11549,14991,11873,9330,12986,13553,11939,15160,14062,12949,10871,10760,13465,9389,13487,12485,13229,12839,13104,10687,10893,11984,11792,10915,10738,10944,13251,11733,13959,11895,16398,13369,14379,14106,14121,12256,17408,11998,10215,8380,11954,15897,13627,14637,17725,14563,12522,16583,13974,11814,13988,13804,14040,14784,15160,13848,15271,17143,13104,13517,16479,13583,14991,16361,14438,12367,14430,13325,16207,15639,15389,15271,15676,12183,18197,11755,17069,15226,13848,14762,14180,15779,14548,13281,15131,14379,14084,11903,18513,16619,13008,12875,11807,12109,16465,12676,15197,14489,14828,15683,13413,14637,10126,14114,12500,13671,11151,14600,14040,13229,15109,15322,13738,15057,13089,16516,12993,17666,15271,13200,8335,14379,16406,12124,15801,10981,13819,12249,16081,12979,13133,13892,16391,13074,12389,12573,13001,15506,16575,15138,13951,16332,16339,13966,18337,14792,17216,13273,15713,16008,16619,11416,9986,12809,12765,10797,10016,7576,9706,13465,11541,15492,15779,16332,16649,14792,14968,14357
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,725,368,731,366,369,727,366,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hong Kong China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hungary,3738,2705,2903,2661,2741,2668,3592,3592,3592,2822,2785,2382,4530,2419,2712,3115,3152,3079,3914,3643,3482,3203,2741,2661,3196,3863,3614,3467,3511,3079,2866,3115,3518,3299,3057,3599,4229,3995,4097,2653,3628,3584,3856,4053,4061,3980,4625,4523,4127,3885,5102,3687,3599,4215,4273,4537,4559,3878,4273,4552,4347,3834,4303,3306,3797,3394,4559,5805,4808,4281,3848,4288,3746,4032,4075,3841,4625,4479,3702,3702,4171,4215,4325,3944,3346,2955,3361,2638,3353,3641,3552,3125,3862,3457,3913,2786,4245,3309,2410,2624,3825,4385,3169,3604,4127,3832,3611,3353,3501,3493,3832,3604,3641,3869,4105,2528,3980,3796,3906,3132,3840,3493,3154,2653,2948,2646,3132,3825,3891,4002,3729,2837,2874,3169,3751,2874,3317,2064,3515,3479,3781,3656,3943,3235,3206,2653,3088,3899,5380,3744,4245,3574,3317,5734,2609,3206,3766,2580,4348,4370,4135,1813,4127,4068,3567,4621,4311,4068,3656,3457,3678,4348,4363,4422,4216,3317,2602,3405,3088,3759,3928,2793,3972,3913,4216,4157,2778,3073,4341,3339,3906,3560,3928,3773,4245,3449,3810,4076,5734,4709,3759,3670,4186,3869,4194,3582,4216,4474,2439,3766,3471,3685,3029,3523,4378,4267,3375,2462,4533,2933,3508,4017,4555,4135,3899,4311,3486,3751,3169,3759,3176,1776,3287,4024,4614,3855,4267,3899,4017,4407,4157,4186,5019,4444,4164,3678,4569,2616,3589,2528,2366,2926,3670,3899,4319,4370,4451,3899,2543,4260,3744,4592,2454,3567,4009,3685,2977,3243,3869,3928,3884,2403,2933,3936,3633,3906,3420,3855,2977,3309,4157,3685,3007,2712,1990,2675,1363,1688,1422,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,51605,44080,53270,44942,51406,48052,51376,59984,53830,53705,43122,48281,50079,46873,51936,52570,62498,53138,50507,50005,55386,58319,55503,55437,58510,52165,62461,59085,59432,62409,62299,60552,62328,58982,50138,51104,63500,51163,62534,57339,59056,55931,56432,62284,62100,57243,56815,65107,66485,66470,66824,60066,66699,70789,70015,66691,65033,73140,67959,67332,68917,66979,71084,81004,76316,72056,80304,74069,64311,73427,68195,84011,73987,72418,77127,81372,74592,78129,87305,80163,75646,83760,72793,77127,77289,69492,86185,71541,88587,81984,73877,82286,83591,79537,77223,76899,91034,78631,74032,86428,85013,92272,93628,76751,80643,97549,69529,81070,83178,77046,117264,117264,100468,100741,100077,104263,93953,92648,109445,99598,124686,109607,110167,107757,107499,100741,102104,105207,106239,105502,111095,111530,129130,100505,112415,120927,126617,101404,117507,126152,111309,115466,108553,111420,113211,121015,108973,122047,110322,118458,103747,116527,114744,116579,110992,123263,129963,95744,121524,107661,128938,112289,130685,127022,115311,114736,122386,132446,132564,124420,131503,132365,130537,130206,127597,138637,126882,133788,138232,131709,128577,120256,134230,133508,130980,128105,127612,133508,129189,140303,140406,144754,148248,129203,138099,126403,147127,143545,144327,137384,132800,155566,125356,144032,145078,126130,142396,145366,140973,124302,142565,144879,123971,142263,141290,137930,148417,137428,143826,121996,107654,100799,90909,124251,111877,112459,134716,151004,144415,112282,134584,134539,127199,117220,110690,128135,129771,125916,135416,144806,141909,129653,140258,153849,144201,141548,149921,129336,121295,132269,139322,143848,147076,140679,152773,146199,147710,141371,142388,138033,128422,136551,136854,146243,157622,132778,147488,158028,160298,136006,142698,146737,137377,143826,140561,147289,153635,140730,163142,156472,171898,145646,136787,144474,148343,155168,155175,153613,155463,-
Indonesia,-,-,-,-,-,-,-,-,-,-,10050,10416,8370,9660,16368,5280,7068,10170,-,9548,11070,10540,10350,13144,-,9570,15004,15090,-,10440,12524,11067,-,9765,9600,-,12710,9240,11315,12870,12741,15720,17763,12369,6000,9362,-,4805,7254,4676,4030,8580,8525,11490,10168,9145,8910,10168,11850,11067,8432,8176,10044,7860,11594,10230,9176,11284,8280,6851,8460,8556,7626,8207,7409,10410,7595,7650,8153,7812,7080,6448,8400,8556,7143,6892,8468,12563,11187,15255,11098,9415,14401,7357,10862,3705,10584,5638,7981,7871,8876,7790,8209,10878,3452,10063,12583,10262,10676,9332,4245,8273,7501,12212,8630,5057,7201,6778,6559,5873,5890,9188,6537,9824,6706,7531,7937,7541,8386,10390,10054,6479,9609,6966,11972,10667,9684,11250,9916,10296,9776,8584,10431,8483,10073,7131,9156,12952,10841,8995,-,8846,8664,7782,7531,10770,8651,6814,9581,9628,10725,11174,9096,8095,7945,-,-,9358,10297,5562,12346,-,-,7558,-,-,-,-,-,-,7831,10406,8375,10347,9714,11275,11275,11275,11275,11275,10911,11275,13974,11137,12488,11586,11852,4377,12863,9629,8911,9874,9444,6403,4603,4158,5840,6261,8303,5170,5738,6192,4589,4826,10130,10650,5203,7771,9466,5403,4524,1476,7433,8846,8664,7782,7531,10770,5203,7503,9466,5403,4524,1476,3786,7687,0,0,0,11507,5480,8757,7307,11281,6502,9479,14240,9392,10788,11380,8641,10212,11854,6490,9686,8781,10279,8436,14168,8224,11430,11367,11285,9770,9349,10478,10617,9149,8062,11452,10831,6267,8678,14847,6606,11531,7909,10523,11278,8390,10921,8974,11096,13673,11282,11886,13035,13314,18880,4567
Iran (Islamic Rep.),-,-,-,-,-,-,-,-,-,-,-,-,558,616,589,1620,1209,2430,1581,1085,1680,2542,1170,3255,3720,3480,-,3600,3131,4170,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Iraq,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ireland,1828,1798,1835,2439,2233,1784,1798,2381,1798,2491,2351,1776,1776,1791,2432,2344,1843,1776,2344,1820,1223,2403,2417,1813,1820,1798,1813,1194,1223,1813,2344,1820,1798,2358,2358,973,2447,1179,2336,2064,2292,1791,2373,1798,1813,1791,2403,1798,2388,1784,2417,1747,1983,1769,2417,1820,1820,1172,2366,1776,2373,1946,2167,1828,2447,1887,1820,1850,2439,1813,1828,2439,1843,1223,2366,1857,2373,1997,1791,1820,2078,2351,1526,2307,1791,1695,1820,2152,2027,1209,1393,1828,0,1997,1828,1975,1835,1187,2403,1828,2410,1445,1761,2381,1798,1784,1142,2462,1835,1201,1400,2432,1879,1511,1806,2403,2432,1386,1843,2064,1172,2403,2123,2056,1562,2454,1304,1445,1791,3125,1179,1047,1938,1503,1887,2705,2395,1828,1253,2926,1820,1931,1216,1850,1223,1865,2263,1820,2270,1231,0,2159,1769,1828,1857,1621,3258,1223,2926,2403,1798,2270,1850,2196,2395,2395,1828,2307,1776,1769,1835,1879,3007,1562,1894,1843,2432,1201,2454,1909,2410,1806,1843,1791,1784,1820,2609,1172,2565,1806,1732,2344,2167,1253,2381,1187,2285,1894,1843,1761,1791,2358,1223,1857,1784,1223,1784,1761,553,0,1717,2447,1725,1776,2646,1710,1695,1717,2277,2462,1607,1599,1702,1717,2793,1732,1806,1761,2410,1157,1938,2115,2056,2108,1481,1843,1894,1761,1835,1879,1872,1187,2329,1872,1791,1843,1636,2093,1761,2454,1865,2358,1835,1784,1806,2521,1776,1865,1872,1806,1430,1887,1157,1282,1747,1761,1150,2299,634,0,1223,1209,1666,0,1201,1820,1835,1791,1857,1253,1894,1806,1946,1843,1843,1887,1916,1931,1835,1820
Italy,57599,44278,41687,47560,45661,44705,54324,51321,48856,52631,49209,52241,54596,40311,61095,51572,48002,47619,54155,52146,48679,55693,50284,53860,52970,52285,54074,52896,51498,52749,54354,58004,55347,48547,53294,53044,54957,47862,48532,50968,56657,53706,59388,55163,58041,57062,62435,53890,51321,51932,53706,48789,43593,50828,55936,53176,56466,58129,56952,58586,53934,52227,57040,56194,51108,54089,54096,55509,51594,55671,48061,58681,55458,46442,51704,50261,50284,48716,53154,49260,51410,48488,49076,49967,50050,40638,47522,46387,49268,44264,49534,46777,45237,47677,45805,45606,42201,46379,47706,47374,41965,53027,49408,54494,44670,48981,47426,54840,51067,38162,46217,44662,42171,44183,48038,46217,45797,42436,42341,39120,50934,38663,41876,33777,43697,43468,44235,51140,38693,44957,40115,34352,36297,34794,33990,32922,34153,39076,41736,36283,31986,38833,34956,35089,36069,28367,31698,27903,37476,28603,34300,37395,30762,36489,34226,33563,37874,31838,38147,36688,40343,37056,40358,39024,38250,38353,39665,43247,36297,32015,33438,38943,39430,35803,41279,43129,36879,34079,38759,38604,42127,38597,35221,36423,39157,42621,41862,43822,40167,40778,46210,41980,40616,34875,37978,38022,39628,34086,41309,41552,35030,39238,34875,40137,39260,30106,36946,38670,34521,42252,40130,44345,43431,37668,36555,41493,38096,30490,34750,23414,27114,31153,29546,33062,32819,27247,27321,36172,30954,23164,35995,30033,38862,36349,36349,32605,38877,38958,35722,40152,32229,33386,32819,38132,43026,41228,43542,41080,38781,39503,36039,40233,35818,34492,39916,40646,31278,33998,37042,38589,43925,40734,31116,43579,37734,33482,35324,35722,30261,29281,38346,34484,32163,31890,33777,40631,33946,32583,31153,31131,36201,34926,36961,39754,34676,30077,25552,36526,32981,32590
Jamaica,703,373,696,702,689,723,1094,698,691,674,699,715,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,701,694,690,694,0,0,0,698,0,0,0,0,0,0,0,178,348,679,348,873,339,528,321,663,621,667,708,1061,1027,700,1051,668,0,0,969,1042,701,1029,701,1114,678,0,705,352,0,704,699,352,1366,349,1034,700,1048,697,336,338,672,677,1005,334,1007,1016,674,341,950,691,1341,0,675,665,1022,670,693,684,1025,673,1014,934,0,639,0,1020,669,1017,670,687,348,670,1034,683,687,673,1032,694,1043,655,620,670,0,675,1030,1040,703,694,993,695,1041,687,669,678,584,601,985,644,630,679,343,1007,537,969,992,330,663,688,688,0,0,179,640,1041,643,669,952,681,317,643,950,649,678,643,987,964,606,1018,260,319,872,561,673,310,956,659,953,629,659,320,350,931,902,653,-,621,667,645,685,951,696,656,1279,675,413,301,-,303,629,941,-,631,963,65,943,677,988,740,960,937,514,976,1659,347,1310,917,380,1044,624,-,127,1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Japan,126322,119770,137775,116549,106622,108140,109924,125253,111398,115267,124958,148970,142086,137303,138637,132557,122696,124369,120684,115812,116225,112886,115525,148896,137038,131429,131488,113645,116335,99289,126786,126631,114095,128032,129734,122924,141909,115562,133463,113446,119084,120050,130729,127118,117758,129152,123219,136905,134517,124590,157254,118421,121450,98729,123904,122519,117927,116188,120610,126764,131142,120345,121148,118230,101581,112164,127125,128393,107410,120912,123610,142315,132638,129727,137443,121716,117979,112451,119460,124435,109150,109901,112805,123411,119947,111390,109408,97800,95250,104042,92412,106710,98515,101500,106953,112157,120920,107197,109386,110565,96525,85367,103549,107808,97638,103055,110690,113328,123646,106592,97579,101293,87607,88440,105000,102273,98581,99009,104521,112953,119055,108206,114670,108066,105317,92147,107130,103630,95862,102310,93886,115451,118045,100085,114913,104278,96768,91145,95876,103423,105369,90378,108501,114972,113874,108612,121465,85168,92479,86738,95110,98036,92774,97306,83524,108671,106497,102627,105796,87688,107948,81778,103010,102384,89324,95832,87416,110012,103784,92825,106850,99362,96930,87121,91764,100711,93547,89288,87268,106629,104897,95987,98176,99547,99495,75660,103747,101345,89531,92154,95405,107602,102207,86457,92435,100564,91359,70686,96820,99900,78395,94270,96481,94174,94034,92501,95928,90364,86693,80362,102590,91167,77849,87998,87187,101463,78041,87556,91933,89803,64915,53727,68010,72219,63883,69492,63787,86774,80075,70384,62623,77444,74142,60854,63773,86553,76007,80812,86605,85433,85006,80001,89914,87659,76014,64392,80672,97925,89096,73199,85315,86001,83170,78631,82109,84593,65578,72197,79935,71445,79080,75410,72351,83834,80326,67789,76095,69875,68526,64797,70266,65814,70759,61665,73037,84630,77709,65895,84313,70848,68268,65740,66706,65401,69742,74599,72698,91690,79286,74150
